36,27,29,32,31,18,38,37,34,36,34,35,18,14,14,19,24,30,24,24
18,20,19,21,26,22,21,19,29,26,27,24,26,31,26,22,23,28,27,33
14,42,26,35,23,14,12,11,13,17,26,34,41,33,34,27,25,25,30,35
35,30,32,35,34,39,31,27,34,32,36,29,33,30,32,33,30,31,33,35
37,29,30,26,23,22,28,24,25,24,30,27,22,26,21,27,25,29,31,22
28,29,30,30,30,32,30,34,38,32,32,29,28,18,32,46,30,33,32,33
34,32,33,29,35,34,26,24,34,32,28,30,31,29,35,49,26,36,30,37
29,27,31,28,55,32,29,26,19,48,45,45,43,50,50,25,62,60,58,50
17,58,59,53,31,22,61,40,43,41,36,21,58,46,54,20,63,44,46,53
28,48,61,58,58,26,48,61,59,57,24,46,61,66,30,47,58,87,64,56
47,46,48,52,47,52,40,45,43,46,48,46,41,49,46,57,54,47,51,33
11,38,59,59,43,31,63,88,52,57,52,48,54,63,45,34,34,60,61,47
33,46,62,61,30,21,21,58,56,33,33,59,64,66,64,28,34,51,19,26
25,18,21,16,12,24,31,40,36,16,37,61,56,38,26,39,45,44,32,22
57,55,56,57,28,39,61,60,34,18,30,36,41,42,33,26,30,27,43,28
42,41,30,36,15,55,35,33,34,21,33,29,25,25,21,34,13,10,26,15
10,12,11,12,11,12,13,16,20,20,12,20,14,11,21,14,13,12,15,14
18,18,19,15,13,13,18,16,20,24,24,18,15,23,25,17,15,15,16,16
13,10,14,17,18,19,16,17,20,18,32,15,19,16,16,15,23,21,19,10
22,14,16,14,15,19,22,18,22,15,18,10,20,11,21,18,29,32,22,24
21,25,24,21,18,16,23,18,16,19,16,21,14,18,14,18,17,18,15,11
33,14,14,18,38,14,13,10,10,10,11,14,14,10,15,13,15,12,10,11
19,21,10,10,12,10,10,13,13,14,30,12,12,10,11,12,10,14,15,12
15,12,18,14,18,15,19,34,26,24,19,24,27,24,12,21,17,12,11,10
11,15,17,16,13,14,14,12,14,10,14,11,14,15,17,20,16,17,16,15
14,11,21,32,18,15,23,18,23,24,22,30,34,24,27,29,15,42,34,26
25,26,41,33,35,18,12,34,21,20,15,18,19,20,18,17,16,15,14,19
17,18,14,15,15,14,13,13,13,20,20,25,14,12,11,11,10,10,10,10
14,15,16,26,36,13,11,13,12,11,12,10,30,17,19,20,18,20,20,15
15,27,18,16,15,16,13,11,10,12,10,11,11,20,26,22,22,18,13,32
24,14,12,29,37,27,29,21,27,25,28,26,28,21,23,29,23,35,28,31
28,22,21,25,24,21,23,17,18,20,26,36,35,38,46,41,35,31,54,51
55,36,21,27,53,53,32,35,44,33,34,32,33,35,30,30,31,31,29,29
22,11,39,29,46,31,31,29,35,34,32,40,34,30,31,32,37,54,47,43
28,22,35,29,33,43,33,55,44,36,28,11,51,29,29,33,31,34,28,34
14,38,36,36,41,40,36,35,24,20,18,21,21,17,18,14,28,22,25,23
31,44,43,37,34,31,32,38,46,52,48,50,31,22,32,38,25,44,57,39
42,48,49,43,49,51,38,56,44,45,54,56,34,59,61,57,43,36,44,58
56,49,32,37,60,41,39,32,42,41,37,27,26,40,40,30,37,33,37,41
40,34,27,36,28,31,31,27,51,31,25,27,23,34,34,26,27,28,21,21
23,27,31,30,27,25,22,21,21,19,25,13,47,32,28,30,27,30,35,42
22,52,33,39,37,37,35,33,33,36,41,32,36,30,32,34,29,32,36,31
30,26,35,33,27,26,41,36,29,25,25,20,44,42,46,44,25,48,57,32
32,31,48,58,51,38,41,31,51,57,44,41,27,38,31,32,27,31,37,28
25,26,26,33,30,27,24,23,24,21,18,14,12,12,11,12,12,11,11,10
10,10,10,10,20,22,10,11,10,15,12,17,15,20,11,35,11,25,16,19
15,27,26,34,41,25,27,25,22,24,23,28,23,30,33,31,30,34,40,39
35,35,37,33,26,43,35,25,16,57,35,29,36,47,36,40,26,44,34,37
42,38,30,36,31,32,26,31,14,33,47,29,28,31,29,30,29,29,29,29
29,30,30,33,32,33,31,31,32,32,35,32,32,31,38,35,41,43,48,48
48,46,44,42,46,53,54,54,51,55,61,63,66,72,73,68,69,78,78,76
73,67,69,67,69,79,80,87,86,84,72,78,75,77,84,86,89,81,58,64
61,64,79,53,54,29,32,52,68,50,60,62,99,85,81,81,78,77,77,71
82,89,103,88,90,86,83,69,66,45,78,63,43,43,35,42,63,46,36,53
34,35,47,48,56,64,71,63,61,66,70,67,61,60,60,55,49,51,54,49
60,88,16,25,28,30,21,18,12,15,27,21,23,17,17,15,17,15,16,14
15,28,32,22,21,26,30,23,10,15,30,26,28,19,18,23,19,41,30,29
34,33,32,31,33,34,33,15,42,50,28,27,48,30,32,24,27,28,25,25
18,25,24,25,28,25,24,26,25,25,25,33,23,20,16,15,14,10,23,13
13,13,12,11,16,17,18,23,14,35,31,34,36,29,38,33,27,26,19,20
18,18,23,23,23,30,27,30,22,25,27,28,26,26,26,26,27,28,27,27
26,32,25,16,15,17,21,21,14,15,18,17,13,12,14,10,13,13,17,25
27,23,25,26,26,19,15,17,10,19,28,32,30,38,42,42,11,23,56,60
44,37,47,51,44,45,43,37,54,55,45,46,27,50,59,46,49,38,52,34
55,41,53,25,58,58,51,43,28,58,56,42,40,22,30,32,29,29,29,42
35,20,37,35,45,36,26,32,30,27,19,17,29,25,28,32,17,11,15,18
28,28,29,34,31,24,31,14,22,16,26,11,39,26,29,22,21,18,23,26
25,16,22,20,18,16,22,18,18,18,15,13,19,17,15,19,17,10,24,50
13,10,10,18,15,16,16,21,22,19,21,19,12,14,17,18,20,19,21,24
22,20,33,30,12,12,12,18,20,17,23,22,12,11,12,11,12,12,13,12
11,10,13,12,12,34,54,56,51,47,40,41,54,52,50,48,46,39,59,56
48,42,39,58,52,53,49,43,40,58,47,46,44,42,44,53,46,50,33,49
46,43,39,40,42,37,32,30,34,38,56,57,44,53,31,55,56,23,29,39
26,56,56,47,46,41,46,53,53,44,30,30,28,18,12,12,28,14,15,22
12,13,22,50,18,21,35,21,15,13,11,21,18,17,13,16,17,17,16,19
50,54,23,53,32,47,38,37,13,18,13,19,15,19,16,16,15,16,24,20
17,18,17,15,15,17,21,19,20,16,24,21,18,20,21,14,19,17,22,26
24,16,19,17,15,13,16,13,18,25,22,26,21,23,16,19,22,29,19,25
25,17,19,19,17,18,17,33,31,25,20,27,25,25,29,22,28,20,26,22
27,25,24,20,24,24,21,17,17,16,16,22,24,19,20,23,22,19,15,14
16,17,19,15,14,13,14,17,16,15,15,13,13,17,20,15,16,15,16,15
12,21,31,16,17,19,18,16,13,13,20,16,15,11,10,14,20,21,21,19
34,31,16,44,28,24,30,39,31,34,32,29,37,27,59,41,29,24,17,18
42,19,20,25,17,17,34,33,17,15,32,40,40,28,34,39,43,47,47,46
30,44,41,30,27,37,34,38,36,38,27,10,40,28,37,33,27,36,34,55
52,50,43,39,55,48,53,41,44,61,51,48,43,40,48,54,27,23,29,44
58,43,47,33,57,52,51,51,41,45,61,50,50,48,25,59,54,42,50,33
52,58,48,46,34,51,54,51,46,40,49,52,50,44,39,46,57,52,44,42
44,55,52,46,41,40,54,48,49,43,38,57,49,44,44,37,56,40,20,46
32,28,42,36,33,34,26,31,17,15,16,20,34,34,33,35,25,28,49,37
37,24,37,28,28,26,22,19,23,19,34,33,33,29,23,18,13,11,11,17
13,12,15,10,10,11,12,14,13,11,12,12,14,14,15,17,20,18,22,23
21,21,13,11,13,15,21,20,23,23,22,25,34,38,46,42,38,36,28,30
23,26,33,33,32,39,29,43,43,41,42,39,30,27,40,45,28,39,30,36
53,42,34,55,55,25,36,32,52,51,54,41,39,46,53,55,42,37,41,52
52,41,37,46,53,51,41,40,41,54,33,20,19,54,56,36,34,41,52,61
