4374,2925,3177,2820,3034,2865,3400,3926,4230,2739,3012,2783,10955,2962,3205,2800,3146,2799,3617,2901
39864,36943,47362,41558,40929,48861,37473,37485,42423,53549,50058,44824,42551,48783,40044,40053,38540,35706,45665,40273
1555,1685,2982,2140,1550,1743,1564,1665,1591,1699,1562,1850,1588,1646,1613,2822,1573,1682,1578,2954
7312,4072,4727,5352,7780,4313,13130,5520,7408,4860,4663,5558,7333,6260,10340,5339,7538,4189,4223,5434
9421,8707,9514,9119,9319,8860,9512,8763,9404,8857,9391,8608,9424,8670,9524,8961,10830,8912,9559,8741
1468,1607,23751,94903,94568,93852,94631,90461,90813,88094,86709,86901,77128,2629,9928,57841,1887,1659,31098,40445
5057,5264,4959,5221,5154,5341,5112,5431,5087,5414,5178,5286,5145,5528,7275,5380,5385,5488,5246,5424
9393,9540,9135,8564,9177,12338,24595,8422,7700,7574,8773,8675,8958,8531,8190,7911,7896,8435,8596,8564
5291,9754,10998,6364,6187,9409,11139,6431,5368,6246,13839,6397,5288,6356,13874,6486,6215,6403,13850,6322
4176,3485,7038,5126,4336,3936,3705,5152,4146,3593,3957,3738,3804,3611,4153,3315,3916,3960,4159,3952
549,1132,554,510,536,542,559,1652,627,523,547,520,537,833,555,506,566,629,866,505
12900,12407,12699,12364,11771,17439,12092,11199,14300,12046,10059,11080,9872,10123,12837,9509,10083,14495,11746,10488
9352,11020,6778,5610,10498,11291,6837,5663,9498,11079,6737,5657,9163,10855,6823,5510,10026,11178,7097,5559
4471,5314,4953,5139,5571,10107,5436,4882,4836,4351,5127,6695,5089,5947,5571,4270,4480,9567,5706,4638
26690,30814,34649,29758,34046,32604,33958,34267,45795,28866,44638,29148,37172,28878,39273,43359,28817,42448,44181,33373
71252,59958,59130,79393,46315,1943,2643,5951,16352,36306,31396,31412,31790,33389,31057,30339,33538,31746,35746,32593
9142,9259,9113,9157,9332,9312,9290,10888,5372,9174,9242,9197,9173,5349,9207,9196,9247,9353,5474,9303
14320,7525,13946,10661,13607,13817,8187,10250,19538,7677,8092,15942,14727,7679,14089,10709,12935,12424,7347,9150
3450,3258,2957,2702,2608,2562,2621,2529,2168,2197,2232,2437,2593,2894,2968,3055,3010,2686,2641,2547
2468,2358,2645,2325,2642,2363,4389,2885,2726,2349,3114,2429,2623,2383,2672,2319,2624,2475,2632,5246
2032,2811,3924,1948,2040,2937,3732,1959,2090,2817,3730,2016,1926,2906,3929,1897,1999,2848,3721,1911
1771,1560,1758,1565,1707,1639,7754,12949,3247,1581,1854,1602,1794,1587,10999,2312,1764,1652,1727,1606
58023,65287,63239,50058,61727,50294,59534,50270,49572,64174,67386,58172,52733,65933,59518,65722,55582,54751,53191,54615
10944,5788,6358,8661,10929,12108,5246,8598,11302,5826,5114,14702,11017,5806,6093,8721,10971,11828,5281,8594
919,840,1113,842,903,851,927,1525,938,959,914,850,917,845,1046,907,923,852,924,1526
10142,10228,10287,10318,10282,10164,10294,10156,10059,10262,10021,10347,10418,10111,9988,10080,9896,9930,10161,10117
4317,4271,4324,4310,4279,4287,4314,4290,4308,4338,4283,4306,4364,4297,4343,4320,4290,4312,4317,4300
3230,3408,3151,3468,3210,3390,3174,3367,3330,4574,3097,3543,3125,3246,3111,3432,3223,3441,3234,3351
1343,1190,1444,1270,1275,1424,1155,1294,1284,1246,1122,1403,1224,1336,1471,1304,1299,1254,1781,1255
6652,6798,5173,4935,9129,4267,3803,8013,6788,4142,6433,5327,6542,6897,4907,5373,8976,4192,4493,8185
1645,1603,1591,1648,1646,1605,1667,1649,1617,1663,1642,1595,1665,1614,1603,1677,1632,1603,1654,1638
3493,3690,3317,4336,4507,3388,3480,3897,3579,3531,3212,3640,3362,3427,3754,3431,4763,3975,3732,3592
10546,5703,5124,8630,10363,6527,4980,8667,10306,6047,5897,9293,10143,6089,5135,8527,10238,6238,4972,8723
27908,33950,17567,21103,32597,24260,25655,14477,15026,15613,23838,16066,21571,17331,14066,13837,31785,25497,24533,23405
3896,3931,3961,3844,3919,3853,3673,3674,3784,3659,3673,3769,3669,3680,3811,3780,3834,4085,3841,3802
3334,3100,3184,3065,3161,3283,3665,3073,3247,3135,3074,3196,3253,3091,3280,3103,3133,3192,3688,3133
13432,5951,9834,11398,6565,6531,16045,11448,7197,6249,10560,11738,13368,6015,9697,11503,7098,6234,17152,11355
23145,23264,22387,22235,22521,21204,23324,23822,21877,19864,23728,24065,22313,21749,25163,24224,22274,24138,24055,20742
3275,3084,3382,3351,3264,4921,3355,3278,3327,3141,3115,3811,3303,3220,3548,3398,3261,5703,3267,3241
6377,5424,6293,5702,5997,5536,12002,5436,6258,5730,6801,5968,6412,5481,6292,5823,6067,5549,7213,10218
3703,3932,3645,3388,3659,3598,4099,3413,4165,4685,3936,3834,3986,4488,4151,4747,4325,4260,3769,3561
15610,15627,16089,15435,15861,14853,15675,15951,15382,15808,15524,15357,15967,15550,15715,16093,15589,14849,15371,16034
2161,2572,5275,4699,2145,4967,3211,5563,4258,2621,3176,6855,2156,2559,5286,4666,2099,4819,3152,6279
1155,1300,1147,1281,2966,1307,1179,1330,1141,1355,1166,1320,1155,2927,1130,1272,3048,1176,1347,1145
6249,6226,6317,6398,6129,4649,4679,4641,4673,4680,4687,4681,4675,4715,4609,4744,4746,4653,4729,4723
3862,5431,3976,3845,3939,3735,3886,3757,4037,3859,3959,4022,3902,5135,4166,9605,4073,3818,4647,3707
4009,3558,6038,3375,3505,6059,3498,3447,6096,3323,4365,6304,3425,4004,6140,3355,3504,6071,3545,3482
649,644,649,1051,635,662,646,668,641,673,667,670,631,675,651,1020,636,653,663,632
4235,6262,4265,4460,4280,4675,4208,4569,4465,4451,4282,4527,4231,6110,4266,4571,4467,4641,4227,6452
4768,7095,8757,4474,4148,10000,8948,4978,5043,6852,8655,5146,4480,8455,14985,8427,4739,7356,11334,4539
4018,3548,4074,4045,3836,5951,3967,3623,3882,3613,3876,3780,3942,3533,3982,4045,3828,7532,5994,3565
3727,3328,3760,3427,3595,3439,3531,3426,6084,3262,13564,3581,3758,3295,3889,3377,3559,3398,3703,3319
1954,2008,1962,2021,1982,2065,1934,2019,1953,1990,1957,2033,1987,1964,1974,2000,1982,2003,1952,2004
7127,6984,7235,9423,7902,7174,7008,7034,7145,7036,13941,10735,7114,7061,16212,7177,10446,7166,7125,6929
2214,2233,2284,2284,2106,2415,3985,3708,2127,2147,4694,2193,2160,2159,2146,2161,2108,2193,2950,2117
