584250,584250,584263,584260,584249,584265,584260,584262,584262,584258,584257,584248,584250,584262,584255,584250,584250,584255,584259,584255
584256,584260,584259,584270,584261,584258,584274,584270,584253,584246,584254,584254,584262,584261,584258,584239,584238,584258,584258,584255
584257,584262,584259,584256,584266,584254,584253,584256,584263,584246,584254,584251,584251,584250,584250,584263,584280,584295,584286,584257
584228,584216,584213,584213,584214,584211,584211,584212,584212,584211,584210,584208,584210,584209,584208,584207,584206,584207,584208,584208
584207,584207,584209,584208,584208,584208,584208,584209,584208,584207,584202,584182,584176,584175,584175,584175,584175,584174,584170,584159
584133,584104,584074,584041,584009,583985,583979,583964,583973,583972,583974,583970,583975,583972,583968,583971,583975,583968,583968,583974
583974,583971,583971,583979,583957,583970,583975,583968,583970,583977,583983,583989,583982,583976,583974,583979,583986,583987,583972,583966
583968,583972,583980,583977,583988,583978,583982,583972,583967,583977,583972,583972,583974,583979,583963,583959,583941,583972,583986,583998
583973,583987,583980,583971,583970,583981,583974,583957,583955,583953,583948,583945,583931,583921,583919,583940,583968,584009,584022,584035
600374,600751,601288,601533,601623,601825,602260,602760,603229,603402,603663,604100,604540,604327,604256,604236,604221,604216,604199,604092
604084,603791,603543,603492,604004,604555,604463,604421,604414,586458,586357,586305,586230,586041,585835,585624,585346,585052,584761,584492
584482,584195,583904,583838,584142,584067,583305,582540,581713,580839,580275,580214,580387,580331,580224,580115,580003,579918,601833,602412
602434,603083,603764,604440,604299,604235,604222,604211,604147,603880,603561,603496,603745,604408,604465,604424,604420,604418,604584,604601
604604,604785,604855,604897,604936,604949,604771,604791,586456,586357,586321,586271,586097,585891,585688,585441,585192,584941,584676,584423
584414,584159,583926,583819,583832,583894,583947,584037,584294,583778,582887,582119,581222,580457,580052,579647,579225,578559,577851,577129
577104,576343,575563,574824,574208,573570,572728,571865,570988,570108,569289,568431,594310,593905,593049,592123,591356,590676,589892,589080
589063,588705,588311,587860,587484,586903,586075,585298,584926,584189,583693,583683,583684,583678,583360,593944,593651,593454,593194,593076
593075,593021,593124,593409,593603,593592,593403,593119,593043,593203,592950,592653,592605,592544,592453,592416,592346,592344,592343,592327
592327,592313,592321,592363,592344,592179,592096,592089,592095,592080,591905,591678,591475,591420,591401,591303,590861,590352,590120,589742
589726,589221,588917,588851,588760,588868,584569,584568,584293,584072,584079,584073,584306,584575,584843,585111,585377,585634,585837,586039
586045,586233,586284,586318,586334,586330,586120,592984,592102,591428,590895,590553,590088,589351,588429,587565,586803,586384,586335,586285
586284,586147,585937,585727,585489,585217,584945,584669,584405,584148,583912,583819,584001,584287,591974,591589,591051,590387,589600,588835
588809,588053,587285,586731,586577,586435,586393,586370,586343,586301,586243,586184,586091,585954,585825,585670,585446,585205,584968,584743
584736,584536,584357,584137,584019,583877,583819,583844,583919,584366,584515,584546,584676,584749,584749,584842,584858,584858,584857,584972
584972,585043,585074,585077,585076,585197,591608,591034,590314,589490,588556,587654,586798,586390,586351,586306,586230,586033,585831,585644
585636,585366,585089,584825,584568,584331,584084,583857,583820,583913,583988,584122,584233,583785,583184,582482,581972,581885,581886,581838
581836,581787,582118,594156,593296,592373,591449,590564,589703,588750,587805,586869,585898,584868,584056,583687,583624,583237,583265,583197
583191,591412,591269,591143,590934,590561,590227,589754,589267,588813,588590,588329,588054,587733,587493,587022,586504,586366,586329,586280
586278,586127,585931,585738,585500,585236,584975,584743,584471,584200,583966,583814,583912,584201,583932,583254,582640,581844,596526,596446
596433,596214,596089,595964,596068,596564,596648,596618,596661,596952,597289,597512,597582,597565,597598,597652,597652,597710,597858,597977
597990,598400,598995,599458,599453,586505,586394,586378,586356,586325,586294,586222,586040,585846,585652,585412,585156,584893,584621,584366
584357,584109,583862,583844,584044,584296,583767,583239,582618,581774,580900,580303,580226,580385,580283,580187,580083,579989,591246,590359
590332,589415,588429,587471,586621,586379,586331,586294,586177,585988,585805,585608,585361,585100,584827,584552,584279,583996,583806,584007
584017,584293,583722,582997,598928,599781,600687,601533,601760,602371,602901,603151,603752,604387,604818,605304,605303,605489,605802,606150
606160,606175,606200,606329,606325,606323,606412,606534,606882,607139,607357,607491,607689,607955,608162,608523,594561,593899,593067,592226
592199,591422,590643,589769,588867,587956,587050,586403,586350,586309,586244,586065,585873,585683,585440,585186,584936,584675,584430,584271
584271,584470,584506,584706,584720,591476,591218,591035,590621,590413,590035,589744,589405,589176,588880,588706,588461,588203,587870,587631
587628,587414,587056,586607,586397,586371,586330,586306,586297,586290,586284,586274,586254,586218,586134,585980,585781,585562,585295,585030
585021,584754,584506,584254,584008,583821,583916,584168,584152,583494,582754,594583,594016,593304,592576,591841,591102,590382,589661,588890
582434,582437,582436,582439,582403,582362,582291,582177,582123,582128,582041,581970,581756,581224,580954,580849,580820,580627,580405,580127
580002,579909,579682,579498,579388,579193,579061,578920,578725,578639,578552,578473,578425,578380,578329,578213,578041,578007,577973,577944
577933,577931,577926,577922,577919,577920,577925,577914,577906,577900,577903,577904,577895,577894,577897,577892,577893,577883,577876,577854
577832,577807,577771,577737,577677,577659,577707,577787,577899,578032,578337,578616,578930,579241,579542,579802,580106,580301,580472,580541
580574,580543,580446,580261,580301,580355,580420,580507,580637,580768,580899,581029,581160,581290,581421,581552,581682,581813,581944,582074
582205,582335,582466,582597,582732,582690,582846,582867,582965,583022,583067,583112,583156,583201,583246,583291,583336,583380,583425,583470
583515,583560,583604,583649,583694,583739,583784,583828,583873,583918,583963,584008,584053,584097,584142,584187,584232,584277,584321,584366
588710,588751,588792,588866,588950,588988,589062,589125,589182,589232,589250,589334,589405,589467,589547,589624,589680,589702,589747,589820
589899,590006,590116,590228,590345,590454,590542,590561,590561,590602,590622,590636,590638,590642,590640,590640,590640,590644,590670,590696
590694,590695,590695,590696,590696,590697,590697,590699,590713,590723,590722,590723,590724,590725,590726,590726,590727,590724,590722,590722
590721,590720,590720,590713,590708,590698,590677,590672,590669,590678,590678,590678,590678,590678,590678,590679,590679,590679,590679,590678
590678,590678,590678,590677,590676,590675,590676,590672,590647,590616,590597,590581,590581,590580,590580,590581,590581,590580,590580,590580
587399,587241,587084,586927,586769,586612,586455,586297,586140,585983,585825,585668,585511,585353,585196,585039,584881,584724,584567,584409
584252,584095,583937,583780,583623,583465,583308,583151,583121,583138,583149,583149,583149,583149,583148,583142,583147,583149,583170,583159
568508,567715,566942,566154,565440,564875,564286,563676,563103,563142,563323,597253,597195,597137,597038,596979,596881,596822,596760,596738
596739,596633,596531,596496,596414,596335,596257,596148,595889,595678,595516,595010,594464,593717,592889,592094,591377,590572,589754,588913
588883,588032,587170,586518,586376,586332,586292,586195,586006,585822,585642,585394,585141,584894,584655,584494,584335,584140,583915,583814
583815,583987,584291,583816,583116,582426,581967,581874,591858,591051,590227,589339,588406,587489,586702,586384,586346,586301,586205,585998
585991,585769,585516,585220,584940,584660,584373,584102,583895,583826,584021,584299,583678,583044,582310,581467,580665,580236,580364,591811
591795,591285,590910,590228,589373,588455,587645,586985,586403,586347,586312,586259,586083,585893,585714,585510,585256,585013,584771,584524
584516,584261,584009,583824,583848,583993,584162,584007,583427,582880,582280,581936,591483,590557,589619,588707,587994,587811,587600,587301
